"fecha_comprob","comprobante","puntoventa","numero_comprob","cliente","clientenombre","cuit","ctadeudorescodigo","ctadeudores","ctaventascodigo","ctaventas","total_comprob","imputacion_numero","comprob2","comprob2_nro","fecha_comprob2"
"28/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000761",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000479",Recibo de Cobranza Mostrador,"2020-00000338","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000762",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2600.0000000000,"2017-00000480",Recibo de Cobranza Mostrador,"2020-00000339","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000763",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2180.0000000000,"2017-00000481",Recibo de Cobranza Mostrador,"2020-00000340","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000764",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,39465.0000000000,"2017-00000485",Recibo de Cobranza Mostrador,"2020-00000344","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000766",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3940.0000000000,"2017-00000484",Recibo de Cobranza Mostrador,"2020-00000343","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003822",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000203",Recibo de Cobranza Mostrador,"2020-00000080","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003823",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000204",Recibo de Cobranza Mostrador,"2020-00000081","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003824",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000205",Recibo de Cobranza Mostrador,"2020-00000082","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003825",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000206",Recibo de Cobranza Mostrador,"2020-00000083","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003826",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000356",Recibo de Cobranza Mostrador,"2020-00000231","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003827",CL000270,CONSUMIDOR FINAL CONTA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000207",Recibo de Cobranza Mostrador,"2020-00000084","28/01/2020"
"28/01/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003828",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000208",Recibo de Cobranza Mostrador,"2020-00000085","28/01/2020"
"28/01/2021",Factura de Venta,"00006 - ART Factura Electronica","00000008",CL000188,UNIVERSAL ASSISTANCE SOCIEDAD ANONIMA,"30-58146679-6","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,423339.2600000000,"2023-00002253",Recibo de Cobranza,"202000000434","24/02/2021"
"28/01/2021",Factura de Venta,"00001 - Factura Electronica","00000008",CL000188,UNIVERSAL ASSISTANCE SOCIEDAD ANONIMA,"30-58146679-6","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,423339.2600000000,"2023-00002252",Factura de Ventas Anulada,C0000600000008,"28/01/2021"
"28/01/2021",Factura de Venta,"00001 - Factura Electronica","00003274",CL000315,PUNTA NORTE S.R.L,"33-71204938-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,60000.0000000000,"2017-00000776",Recibo de Cobranza,"202000000334","12/01/2021"
"28/02/2020",Factura de Venta,"00001 - Factura Electronica","00002714",CL000023,INSTITUTO NACIONAL DE SERVICIOS SOCIALES PARA JUBILADOS Y PENSIONADOS,"30-52276392-2","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,939424.3300000000,"2017-00000125",Recibo de Cobranza,"202000000076","25/03/2020"
"28/02/2020",Factura de Venta Mostrador,"00005 - Guardia Factura Electronica","00000857",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,1300.0000000000,"2017-00000552",Recibo de Cobranza Mostrador,"2020-00000411","28/02/2020"
"28/02/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003900",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00000283",Recibo de Cobranza Mostrador,"2020-00000160","28/02/2020"
"28/04/2020",Factura de Venta,"00006 - ART Factura Electronica","00000004",CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,133918.5000000000,"2017-00001517",Recibo de Cobranza,"202000000760","16/12/2021"
"28/04/2020",Factura de Venta,"00006 - ART Factura Electronica","00000004",CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,133918.5000000000,"2017-00001516",Nota de Crédito de Venta,C0000600000003,"09/09/2020"
"28/04/2020",Factura de Venta,"00006 - ART Factura Electronica","00000292",CL000203,LA SEGUNDA ASEGURADORA DE RIESGO DE TRABAJO SA,"30-68913348-3","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,114879.6900000000,"2023-00001336",Nota de Crédito de Venta,"0000600000064","28/04/2020"
"28/04/2020",Factura de Venta,"00006 - ART Factura Electronica","00000293",CL000203,LA SEGUNDA ASEGURADORA DE RIESGO DE TRABAJO SA,"30-68913348-3","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,114879.6900000000,"2022-00000041",Recibo de Cobranza,"202000000247","27/05/2020"
"28/04/2020",Factura de Venta,"00006 - ART Factura Electronica","00000294",CL000208,FEDERACION PATRONAL REASEGUROS SA,"30-71229593-3","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,147301.7000000000,"2017-00000105",Recibo de Cobranza,"202000000056","01/06/2020"
"28/04/2020",Factura de Venta,"00006 - ART Factura Electronica","00000295",CL000208,FEDERACION PATRONAL REASEGUROS SA,"30-71229593-3","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,126719.3000000000,"2017-00000105",Recibo de Cobranza,"202000000056","01/06/2020"
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002920",CL000365,HEALTHCASE L.L.C.,"550021260015","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,2.2400000000,,,,//
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002920",CL000365,HEALTHCASE L.L.C.,"550021260015","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,2.2400000000,,,,//
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002921",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,44.9900000000,,,,//
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002922",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,8.0300000000,,,,//
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002923",CL000336,INTER PARTNER ASSISTANCE S.A.,"550041530003","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,183.7400000000,,,,//
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002924",CL000194,RIO VARADERO S.A.,"30-70965249-0","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,2883.6000000000,"2017-00001517",Recibo de Cobranza,"202000000760","16/12/2021"
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002925",CL000208,FEDERACION PATRONAL REASEGUROS SA,"30-71229593-3","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,109186.4800000000,"2017-00000105",Recibo de Cobranza,"202000000056","01/06/2020"
"28/04/2020",Factura de Venta,"00001 - Factura Electronica","00002926",CL000315,PUNTA NORTE S.R.L,"33-71204938-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,60000.0000000000,,,,//
"28/05/2020",Factura de Venta,"00001 - Factura Electronica","00002954",CL000320,WORLD TRAVEL ASSIST AMERICA LLC,"550021260007","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,36.3800000000,,,,//
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003530",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4552.6400000000,"2017-00000935",Recibo de Cobranza,"202000000456","26/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003531",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000936",Recibo de Cobranza,"202000000457","26/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003532",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000936",Recibo de Cobranza,"202000000457","26/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003533",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000936",Recibo de Cobranza,"202000000457","26/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003534",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8600000000,"2017-00000927",Recibo de Cobranza,"202000000458","29/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003535",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000941",Recibo de Cobranza,"202000000459","31/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003536",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000941",Recibo de Cobranza,"202000000459","31/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003537",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000941",Recibo de Cobranza,"202000000459","31/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003538",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4518.8500000000,"2017-00000941",Recibo de Cobranza,"202000000459","31/03/2021"
"28/06/2021",Factura de Venta,"00001 - Factura Electronica","00003539",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,4552.6400000000,"2017-00000940",Recibo de Cobranza,"202000000460","31/03/2021"
"28/07/2020",Factura de Venta,"00006 - ART Factura Electronica","00000307",CL000265,SWISS MEDICAL ART S.A,"33-68626286-9","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,23752.0500000000,,,,//
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00000390",CL000150,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,"30-54733941-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3688.5200000000,,,,//
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00003090",CL000294,UNO SALUD S.A.,"30-71160242-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,5341.6800000000,,,,//
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00003091",CL000150,OBRA SOCIAL DEL PERSONAL RURAL Y ESTIBADORES DE LA REPUBLICA ARGENTINA,"30-54733941-6","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3688.5200000000,"2017-00000823",Recibo de Cobranza,"202000000361","22/02/2021"
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00003092",CL000051,OBRA SOCIAL DE CONDUCTORES DE TRANSPORTE COLECTIVO DE PASAJEROS,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,2572.8400000000,,,,//
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00003093",CL000138,OBRA SOCIAL DEL PERSONAL DEL AUTOMOVIL CLUB ARGENTINO,XX,"01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,4716.2000000000,"2017-00001285",Recibo de Cobranza,"202000000681","02/08/2021"
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00003093",CL000255,AUTOMOVIL CLUB ARGENTINO,"	
30-50014329-7","01.01.04.01.99",Otros a cobrar,"04.01.01.01.04",Otras Prestaciones,4716.2000000000,"2017-00001278",Factura de Ventas Anulada,"0000100003093","28/07/2020"
"28/07/2020",Factura de Venta,"00001 - Factura Electronica","00003094",CL000242,EURO CENTER - LATINOAMERICA,"550000500001","01.01.04.01.94",Seguro del Viajero a Cobrar,"04.01.01.01.03",Prestaciones Seguros de Viajeros,15.0000000000,,,,//
"28/07/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003975",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3000.0000000000,"2017-00000595",Recibo de Cobranza Mostrador,"2020-00000449","28/07/2020"
"28/07/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003976",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,100.0000000000,"2017-00000599",Recibo de Cobranza Mostrador,"2020-00000453","28/07/2020"
"28/08/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003894",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,500.0000000000,,,,//
"28/09/2021",Factura de Venta Mostrador,"00004 - Tesoreria","00004064",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00001192",Recibo de Cobranza Mostrador,"2020-00000560","28/09/2021"
"28/10/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003983",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,510.0000000000,"2017-00000601",Recibo de Cobranza Mostrador,"2020-00000455","28/10/2020"
"28/10/2021",Factura de Venta,"00001 - Factura Electronica","00003786",CL000186,CLINICA DEL VALLE SALUD SRL,"33-71021054-9","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,3137.6800000000,"2023-00002517",Nota de Crédito de Venta,"0000100000763","28/02/2023"
"28/10/2021",Factura de Venta,"00001 - Factura Electronica","00003787",CL000113,OBRA SOCIAL DEL PERSONAL DE LA CONSTRUCCION,"30-61445509-4","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,25493.6500000000,,,,//
"28/12/2020",Factura de Venta,"00001 - Factura Electronica","00003249",CL000198,CAJA DE SERVICIOS SOCIALES DE LA PROVINCIA DE SANTA CRUZ ,"30-63824739-5","01.01.04.01.01",Obra Sociales a cobrar,"04.01.01.01.02",Prestaciones Obras Sociales,1090946.3100000000,"2017-00001078",Recibo de Cobranza,"202000000568","02/08/2021"
"28/12/2020",Factura de Venta Mostrador,"00004 - Tesoreria","00003992",CL000219,CONSUMIDOR FINAL OTROS,XX,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,300.0000000000,"2017-00000723",Recibo de Cobranza Mostrador,"2020-00000474","28/12/2020"
"29/01/2020",Factura de Venta,"0005 - Guardia Factura Electronica","00000767",CL000268,CONSUMIDOR FINAL GUARDIA,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,2245.0000000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002599",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002600",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000790",Nota de Crédito de Venta,"0000100000551","30/01/2020"
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002601",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002602",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002603",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002604",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002605",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002606",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002607",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002608",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002609",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002610",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002611",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002612",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002613",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002614",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,"2017-00000789",Nota de Crédito de Venta,"0000100000550","29/01/2020"
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002615",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
"29/01/2020",Factura de Venta,"0001 - Factura Electronica","00002616",CL000269,CONSUMIDOR FINAL CNRT,xx,"01.01.04.01.04",Consumidor Final a Cobrar,"04.01.01.01.01",Prestaciones Ambulatorias,3260.4900000000,,,,//
